FIPS,c,s,m15,mdf,mx14,mxdf,m
55129,Washburn County,Wis.,3600,0,9000,3000,4000
55131,Washington County,Wis.,2800,-200,10000,1000,5000
55133,Waukesha County,Wis.,2800,-200,10500,1500,5000
55135,Waupaca County,Wis.,2800,-200,10000,1000,5000
55137,Waushara County,Wis.,1850,-1650,10000,3000,5500
55139,Winnebago County,Wis.,2800,-200,10000,1000,5000
55141,Wood County,Wis.,2800,-200,10000,1000,5000
54001,Barbour County,W.Va.,3000,0,9500,0,5000
54003,Berkeley County,W.Va.,3000,0,9500,0,5000
54005,Boone County,W.Va.,3000,0,9500,0,5000
54007,Braxton County,W.Va.,3000,0,9500,0,5000
54009,Brooke County,W.Va.,3000,0,9500,0,5000
54011,Cabell County,W.Va.,3000,0,9500,0,5000
54013,Calhoun County,W.Va.,3000,0,9500,0,5000
54015,Clay County,W.Va.,3000,0,9500,0,5000
54017,Doddridge County,W.Va.,3000,0,9500,0,5000
54019,Fayette County,W.Va.,3000,0,9500,0,5000
54021,Gilmer County,W.Va.,3000,0,9500,0,5000
54023,Grant County,W.Va.,3000,0,9500,0,5000
54025,Greenbrier County,W.Va.,3000,0,9500,0,5000
54027,Hampshire County,W.Va.,3000,0,9500,0,5000
54029,Hancock County,W.Va.,3000,0,9500,0,5000
54031,Hardy County,W.Va.,3000,0,9500,0,5000
54033,Harrison County,W.Va.,3000,0,9500,0,5000
54035,Jackson County,W.Va.,3000,0,9500,0,5000
54037,Jefferson County,W.Va.,3000,0,9500,0,5000
54039,Kanawha County,W.Va.,3000,0,9500,0,5000
54041,Lewis County,W.Va.,3000,0,9500,0,5000
54043,Lincoln County,W.Va.,3000,0,9500,0,5000
54045,Logan County,W.Va.,3000,0,9500,0,5000
54049,Marion County,W.Va.,3000,0,9500,0,5000
54051,Marshall County,W.Va.,3000,0,9500,0,5000
54053,Mason County,W.Va.,3000,0,9500,0,5000
54047,McDowell County,W.Va.,3000,0,9500,0,5000
54055,Mercer County,W.Va.,3000,0,9500,0,5000
54057,Mineral County,W.Va.,3000,0,9500,0,5000
54059,Mingo County,W.Va.,3000,0,9500,0,5000
54061,Monongalia County,W.Va.,3000,0,9500,0,5000
54063,Monroe County,W.Va.,3000,0,9500,0,5000
54065,Morgan County,W.Va.,3000,0,9500,0,5000
54067,Nicholas County,W.Va.,3000,0,9500,0,5000
54069,Ohio County,W.Va.,3000,0,9500,0,5000
54071,Pendleton County,W.Va.,3000,0,9500,0,5000
54073,Pleasants County,W.Va.,3000,0,9500,0,5000
54075,Pocahontas County,W.Va.,3000,0,9500,0,5000
54077,Preston County,W.Va.,3000,0,9500,0,5000
54079,Putnam County,W.Va.,3000,0,9500,0,5000
54081,Raleigh County,W.Va.,3000,0,9500,0,5000
54083,Randolph County,W.Va.,3000,0,9500,0,5000
54085,Ritchie County,W.Va.,3000,0,9500,0,5000
54087,Roane County,W.Va.,3000,0,9500,0,5000
54089,Summers County,W.Va.,3000,0,9500,0,5000
54091,Taylor County,W.Va.,3000,0,9500,0,5000
54093,Tucker County,W.Va.,3000,0,9500,0,5000
54095,Tyler County,W.Va.,3000,0,9500,0,5000
54097,Upshur County,W.Va.,3000,0,9500,0,5000
54099,Wayne County,W.Va.,3000,0,9500,0,5000
54101,Webster County,W.Va.,3000,0,9500,0,5000
54103,Wetzel County,W.Va.,3000,0,9500,0,5000
54105,Wirt County,W.Va.,3000,0,9500,0,5000
54107,Wood County,W.Va.,3000,0,9500,0,5000
54109,Wyoming County,W.Va.,3000,0,9500,0,5000
56001,Albany County,Wyo.,4000,0,7000,2000,5000
56003,Big Horn County,Wyo.,4000,0,7000,2000,5000
56005,Campbell County,Wyo.,4000,0,7000,2000,5000
56007,Carbon County,Wyo.,4000,0,7000,2000,5000
56009,Converse County,Wyo.,4000,0,7000,2000,5000
56011,Crook County,Wyo.,4000,0,7000,2000,5000
56013,Fremont County,Wyo.,4000,0,7000,2000,5000
56015,Goshen County,Wyo.,4000,0,7000,2000,5000
56017,Hot Springs County,Wyo.,4000,0,7000,2000,5000
56019,Johnson County,Wyo.,4000,0,7000,2000,5000
56021,Laramie County,Wyo.,4000,0,7000,2000,5000
56023,Lincoln County,Wyo.,4000,0,7000,2000,5000
56025,Natrona County,Wyo.,4000,0,7000,2000,5000
56027,Niobrara County,Wyo.,4000,0,7000,2000,5000
56029,Park County,Wyo.,4000,0,7000,2000,5000
56031,Platte County,Wyo.,4000,0,7000,2000,5000
56033,Sheridan County,Wyo.,4000,0,7000,2000,5000
56035,Sublette County,Wyo.,4000,0,7000,2000,5000
56037,Sweetwater County,Wyo.,4000,0,7000,2000,5000
56039,Teton County,Wyo.,4000,0,7000,2000,5000
56041,Uinta County,Wyo.,4000,0,7000,2000,5000
56043,Washakie County,Wyo.,4000,0,7000,2000,5000
56045,Weston County,Wyo.,4000,0,7000,2000,5000
