FIPS,c,s,bi,bf,si,sf,gi,gf,pi,pf
51760,Richmond city,Va.,4891,9782,2713,5425,1000,2000,,
51161,Roanoke County,Va.,4959,9918,2744,5488,1038,2075,,
51770,Roanoke city,Va.,4959,9918,2744,5488,1038,2075,,
51163,Rockbridge County,Va.,4722,9444,2533,5067,917,1833,,
51165,Rockingham County,Va.,4722,9444,2533,5067,917,1833,,
51167,Russell County,Va.,4722,9444,2533,5067,917,1833,,
51775,Salem city,Va.,4959,9918,2744,5488,1038,2075,,
51169,Scott County,Va.,4650,9300,2457,4914,938,1875,,
51171,Shenandoah County,Va.,4722,9444,2533,5067,917,1833,,
51173,Smyth County,Va.,4722,9444,2533,5067,917,1833,,
51175,Southampton County,Va.,4722,9444,2533,5067,917,1833,,
51177,Spotsylvania County,Va.,4654,9308,2295,4590,792,1583,,
51179,Stafford County,Va.,4654,9308,2295,4590,792,1583,,
51790,Staunton city,Va.,4959,9918,2744,5488,1038,2075,,
51800,Suffolk city,Va.,4722,9444,2533,5067,917,1833,,
51181,Surry County,Va.,4722,9444,2533,5067,917,1833,,
51183,Sussex County,Va.,4722,9444,2533,5067,917,1833,,
51185,Tazewell County,Va.,4959,9918,2744,5488,1038,2075,,
51810,Virginia Beach city,Va.,4722,9444,2533,5067,917,1833,,
51187,Warren County,Va.,4650,9300,2457,4914,938,1875,,
51191,Washington County,Va.,4650,9300,2457,4914,938,1875,,
51820,Waynesboro city,Va.,4959,9918,2744,5488,1038,2075,,
51193,Westmoreland County,Va.,4708,9417,2328,4656,750,1500,,
51830,Williamsburg city,Va.,4959,9918,2744,5488,1038,2075,,
51840,Winchester city,Va.,4722,9444,2533,5067,917,1833,,
51195,Wise County,Va.,4722,9444,2533,5067,917,1833,,
51197,Wythe County,Va.,4959,9918,2744,5488,1038,2075,,
51199,York County,Va.,4959,9918,2744,5488,1038,2075,,
55001,Adams County,Wis.,5782,11563,3128,6256,1254,2508,393,786
55003,Ashland County,Wis.,5830,11680,2533,5717,1250,3500,,
55005,Barron County,Wis.,5364,10727,2883,5767,1400,2800,,
55007,Bayfield County,Wis.,5830,11680,2533,5717,1250,3500,,
55009,Brown County,Wis.,5350,10700,2613,5226,1053,2106,250,500
55011,Buffalo County,Wis.,4646,9292,2907,5814,1679,3357,583,1167
55013,Burnett County,Wis.,5830,11680,2533,5717,1250,3500,,
55015,Calumet County,Wis.,5250,10500,2476,4953,1057,2113,250,500
55017,Chippewa County,Wis.,5364,10727,2883,5767,1400,2800,,
55019,Clark County,Wis.,5425,10850,2869,5738,938,1875,250,500
55021,Columbia County,Wis.,5671,11342,3197,6395,1334,2668,350,700
55023,Crawford County,Wis.,5389,10778,3193,6386,1573,3145,417,833
55025,Dane County,Wis.,5686,11372,3237,6474,1411,2822,357,714
55027,Dodge County,Wis.,5462,10924,2933,5866,1338,2675,329,658
55029,Door County,Wis.,5350,10700,2613,5226,1053,2106,250,500
55031,Douglas County,Wis.,5830,11680,2533,5717,1250,3500,,
55033,Dunn County,Wis.,5364,10727,2883,5767,1400,2800,,
55035,Eau Claire County,Wis.,5364,10727,2883,5767,1400,2800,,
55037,Florence County,Wis.,4967,9933,2783,5567,750,1500,250,500
55039,Fond du Lac County,Wis.,5546,11093,2921,5841,1024,2048,250,500
55041,Forest County,Wis.,5233,10467,2800,5600,813,1625,250,500
55043,Grant County,Wis.,5389,10778,3193,6386,1573,3145,417,833
55045,Green County,Wis.,5591,11182,3207,6415,1334,2668,350,700
55047,Green Lake County,Wis.,5643,11285,2909,5817,1291,2581,250,500
55049,Iowa County,Wis.,5671,11342,3197,6395,1334,2668,350,700
55051,Iron County,Wis.,5380,10760,2889,5778,917,1833,250,500
55053,Jackson County,Wis.,4992,9983,2811,5622,1441,2882,583,1167
55055,Jefferson County,Wis.,5496,10993,3109,6217,1278,2556,350,700
55057,Juneau County,Wis.,5328,10657,3076,6151,1474,2947,472,944
55059,Kenosha County,Wis.,5250,10500,2476,4953,1057,2113,250,500
55061,Kewaunee County,Wis.,5393,10785,2627,5255,1090,2180,250,500
55063,La Crosse County,Wis.,4822,9644,2805,5611,1539,3078,583,1167
55065,Lafayette County,Wis.,5686,11372,3106,6213,1361,2721,472,944
55067,Langlade County,Wis.,5272,10544,2626,5252,1305,2609,250,500
55069,Lincoln County,Wis.,5268,10536,2631,5261,1219,2438,250,500
55071,Manitowoc County,Wis.,5350,10700,2613,5226,1053,2106,250,500
55073,Marathon County,Wis.,5268,10536,2631,5261,1219,2438,250,500
55075,Marinette County,Wis.,5350,10700,2613,5226,1053,2106,250,500
55077,Marquette County,Wis.,5643,11285,2909,5817,1291,2581,250,500
55078,Menominee County,Wis.,4967,9933,2783,5567,750,1500,250,500
55079,Milwaukee County,Wis.,5300,10600,2766,5532,969,1938,250,500
55081,Monroe County,Wis.,4919,9838,2809,5617,1485,2970,583,1167
55083,Oconto County,Wis.,5350,10700,2613,5226,1053,2106,250,500
55085,Oneida County,Wis.,5255,10509,2707,5413,892,1783,250,500
55087,Outagamie County,Wis.,5359,10718,2842,5684,970,1941,250,500
55089,Ozaukee County,Wis.,5300,10600,2766,5532,969,1938,250,500
55091,Pepin County,Wis.,5338,10677,2900,5800,1250,2500,250,500
55093,Pierce County,Wis.,6325,12700,1950,5850,1333,4000,,
55095,Polk County,Wis.,6325,12700,1950,5850,1333,4000,,
55097,Portage County,Wis.,5232,10463,2606,5213,1238,2475,250,500
55099,Price County,Wis.,5425,10850,2869,5738,938,1875,250,500
55101,Racine County,Wis.,5300,10600,2766,5532,969,1938,250,500
55103,Richland County,Wis.,5309,10619,3103,6205,1503,3006,472,944
55105,Rock County,Wis.,5592,11183,3238,6477,1318,2637,477,955
55107,Rusk County,Wis.,5338,10677,2900,5800,1250,2500,250,500
55109,St. Croix County,Wis.,6325,12700,1950,5850,1333,4000,,
55111,Sauk County,Wis.,5258,10517,3138,6277,1473,2946,397,794
55113,Sawyer County,Wis.,5706,11425,2650,5690,1200,3200,,
55115,Shawano County,Wis.,5383,10767,2646,5292,1047,2094,250,500
55117,Sheboygan County,Wis.,5350,10700,2613,5226,1053,2106,250,500
55119,Taylor County,Wis.,5272,10544,2626,5252,1305,2609,250,500
55121,Trempealeau County,Wis.,4992,9983,2811,5622,1441,2882,583,1167
55123,Vernon County,Wis.,5305,10609,3033,6067,1453,2906,472,944
55125,Vilas County,Wis.,5233,10467,2800,5600,813,1625,250,500
55127,Walworth County,Wis.,5567,11133,2798,5597,1131,2263,250,500
55129,Washburn County,Wis.,5830,11680,2533,5717,1250,3500,,
55131,Washington County,Wis.,5300,10600,2766,5532,969,1938,250,500
55133,Waukesha County,Wis.,5350,10700,2613,5226,1053,2106,250,500
55135,Waupaca County,Wis.,5232,10463,2606,5213,1238,2475,250,500
55137,Waushara County,Wis.,5593,11185,2821,5641,1291,2581,250,500
55139,Winnebago County,Wis.,5300,10600,2766,5532,969,1938,250,500
55141,Wood County,Wis.,5232,10463,2606,5213,1238,2475,250,500
54001,Barbour County,W.Va.,4000,8000,3200,6400,1050,2100,,
54003,Berkeley County,W.Va.,4000,8000,3200,6400,1050,2100,,
54005,Boone County,W.Va.,4000,8000,3200,6400,1050,2100,,
54007,Braxton County,W.Va.,4000,8000,3200,6400,1050,2100,,
54009,Brooke County,W.Va.,4000,8000,3200,6400,1050,2100,,
54011,Cabell County,W.Va.,4000,8000,3200,6400,1050,2100,,
54013,Calhoun County,W.Va.,4000,8000,3200,6400,1050,2100,,
54015,Clay County,W.Va.,4000,8000,3200,6400,1050,2100,,
54017,Doddridge County,W.Va.,4000,8000,3200,6400,1050,2100,,
54019,Fayette County,W.Va.,4000,8000,3200,6400,1050,2100,,
54021,Gilmer County,W.Va.,4000,8000,3200,6400,1050,2100,,
54023,Grant County,W.Va.,4000,8000,3200,6400,1050,2100,,
54025,Greenbrier County,W.Va.,4000,8000,3200,6400,1050,2100,,
54027,Hampshire County,W.Va.,4000,8000,3200,6400,1050,2100,,
54029,Hancock County,W.Va.,4000,8000,3200,6400,1050,2100,,
54031,Hardy County,W.Va.,4000,8000,3200,6400,1050,2100,,
54033,Harrison County,W.Va.,4000,8000,3200,6400,1050,2100,,
54035,Jackson County,W.Va.,4000,8000,3200,6400,1050,2100,,
54037,Jefferson County,W.Va.,4000,8000,3200,6400,1050,2100,,
54039,Kanawha County,W.Va.,4000,8000,3200,6400,1050,2100,,
54041,Lewis County,W.Va.,4000,8000,3200,6400,1050,2100,,
54043,Lincoln County,W.Va.,4000,8000,3200,6400,1050,2100,,
54045,Logan County,W.Va.,4000,8000,3200,6400,1050,2100,,
54049,Marion County,W.Va.,4000,8000,3200,6400,1050,2100,,
54051,Marshall County,W.Va.,4000,8000,3200,6400,1050,2100,,
54053,Mason County,W.Va.,4000,8000,3200,6400,1050,2100,,
54047,McDowell County,W.Va.,4000,8000,3200,6400,1050,2100,,
54055,Mercer County,W.Va.,4000,8000,3200,6400,1050,2100,,
54057,Mineral County,W.Va.,4000,8000,3200,6400,1050,2100,,
54059,Mingo County,W.Va.,4000,8000,3200,6400,1050,2100,,
54061,Monongalia County,W.Va.,4000,8000,3200,6400,1050,2100,,
54063,Monroe County,W.Va.,4000,8000,3200,6400,1050,2100,,
54065,Morgan County,W.Va.,4000,8000,3200,6400,1050,2100,,
54067,Nicholas County,W.Va.,4000,8000,3200,6400,1050,2100,,
54069,Ohio County,W.Va.,4000,8000,3200,6400,1050,2100,,
54071,Pendleton County,W.Va.,4000,8000,3200,6400,1050,2100,,
54073,Pleasants County,W.Va.,4000,8000,3200,6400,1050,2100,,
54075,Pocahontas County,W.Va.,4000,8000,3200,6400,1050,2100,,
54077,Preston County,W.Va.,4000,8000,3200,6400,1050,2100,,
54079,Putnam County,W.Va.,4000,8000,3200,6400,1050,2100,,
54081,Raleigh County,W.Va.,4000,8000,3200,6400,1050,2100,,
54083,Randolph County,W.Va.,4000,8000,3200,6400,1050,2100,,
54085,Ritchie County,W.Va.,4000,8000,3200,6400,1050,2100,,
54087,Roane County,W.Va.,4000,8000,3200,6400,1050,2100,,
54089,Summers County,W.Va.,4000,8000,3200,6400,1050,2100,,
54091,Taylor County,W.Va.,4000,8000,3200,6400,1050,2100,,
54093,Tucker County,W.Va.,4000,8000,3200,6400,1050,2100,,
54095,Tyler County,W.Va.,4000,8000,3200,6400,1050,2100,,
54097,Upshur County,W.Va.,4000,8000,3200,6400,1050,2100,,
54099,Wayne County,W.Va.,4000,8000,3200,6400,1050,2100,,
54101,Webster County,W.Va.,4000,8000,3200,6400,1050,2100,,
54103,Wetzel County,W.Va.,4000,8000,3200,6400,1050,2100,,
54105,Wirt County,W.Va.,4000,8000,3200,6400,1050,2100,,
54107,Wood County,W.Va.,4000,8000,3200,6400,1050,2100,,
54109,Wyoming County,W.Va.,4000,8000,3200,6400,1050,2100,,
56001,Albany County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56003,Big Horn County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56005,Campbell County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56007,Carbon County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56009,Converse County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56011,Crook County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56013,Fremont County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56015,Goshen County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56017,Hot Springs County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56019,Johnson County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56021,Laramie County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56023,Lincoln County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56025,Natrona County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56027,Niobrara County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56029,Park County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56031,Platte County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56033,Sheridan County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56035,Sublette County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56037,Sweetwater County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56039,Teton County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56041,Uinta County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56043,Washakie County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
56045,Weston County,Wyo.,4800,9400,2500,5000,1092,2183,750,1500
